id,name,path,state_fips,county_fips,suffix,abbreviation,state_abbr,applicable,applicableYears,data,highlight
017,Brown (BR),brown,31,017,County,BR,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
019,Buffalo (BF),buffalo,31,019,County,BF,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,0
021,Burt (BU),burt,31,021,County,BU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
023,Butler (BT),butler,31,023,County,BT,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
025,Cass (CA),cass,31,025,County,CA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
027,Cedar (CE),cedar,31,027,County,CE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
029,Chase (CH),chase,31,029,County,CH,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
031,Cherry (CR),cherry,31,031,County,CR,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
033,Cheyenne (CY),cheyenne,31,033,County,CY,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
035,Clay (CL),clay,31,035,County,CL,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
037,Colfax (CO),colfax,31,037,County,CO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
039,Cuming (CU),cuming,31,039,County,CU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
041,Custer (CS),custer,31,041,County,CS,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
043,Dakota (DA),dakota,31,043,County,DA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
045,Dawes (DW),dawes,31,045,County,DW,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
047,Dawson (DS),dawson,31,047,County,DS,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
049,Deuel (DE),deuel,31,049,County,DE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
051,Dixon (DI),dixon,31,051,County,DI,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
053,Dodge (DO),dodge,31,053,County,DO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
055,Douglas (DU),douglas,31,055,County,DU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,0
057,Dundy (DN),dundy,31,057,County,DN,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
059,Fillmore (FI),fillmore,31,059,County,FI,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
061,Franklin (FR),franklin,31,061,County,FR,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
063,Frontier (FO),frontier,31,063,County,FO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
065,Furnas (FU),furnas,31,065,County,FU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
067,Gage (GA),gage,31,067,County,GA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
069,Garden (GR),garden,31,069,County,GR,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
071,Garfield (GF),garfield,31,071,County,GF,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
073,Gosper (GO),gosper,31,073,County,GO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
075,Grant (GT),grant,31,075,County,GT,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
077,Greeley (GE),greeley,31,077,County,GE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
079,Hall (HA),hall,31,079,County,HA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
081,Hamilton (HM),hamilton,31,081,County,HM,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
083,Harlan (HR),harlan,31,083,County,HR,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
085,Hayes (HY),hayes,31,085,County,HY,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
087,Hitchcock (HT),hitchcock,31,087,County,HT,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
089,Holt (HO),holt,31,089,County,HO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
091,Hooker (HK),hooker,31,091,County,HK,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
093,Howard (HW),howard,31,093,County,HW,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
095,Jefferson (JE),jefferson,31,095,County,JE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
097,Johnson (JO),johnson,31,097,County,JO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
099,Kearney (KE),kearney,31,099,County,KE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
101,Keith (KI),keith,31,101,County,KI,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
103,Keya Paha (KP),keya-paha,31,103,County,KP,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
105,Kimball (KM),kimball,31,105,County,KM,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
107,Knox (KN),knox,31,107,County,KN,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
109,Lancaster (LA),lancaster,31,109,County,LA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
111,Lincoln (LI),lincoln,31,111,County,LI,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
113,Logan (LO),logan,31,113,County,LO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
115,Loup (LU),loup,31,115,County,LU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
117,McPherson (MP),mcpherson,31,117,County,MP,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
119,Madison (MA),madison,31,119,County,MA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
121,Merrick (ME),merrick,31,121,County,ME,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
123,Morrill (MO),morrill,31,123,County,MO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
125,Nance (NA),nance,31,125,County,NA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
127,Nemaha (NE),nemaha,31,127,County,NE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
129,Nuckolls (NU),nuckolls,31,129,County,NU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
131,Otoe (OT),otoe,31,131,County,OT,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
133,Pawnee (PA),pawnee,31,133,County,PA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
135,Perkins (PE),perkins,31,135,County,PE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
137,Phelps (PH),phelps,31,137,County,PH,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
139,Pierce (PI),pierce,31,139,County,PI,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
141,Platte (PL),platte,31,141,County,PL,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
143,Polk (PO),polk,31,143,County,PO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
145,Red Willow (RW),red-willow,31,145,County,RW,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
147,Richardson (RI),richardson,31,147,County,RI,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
149,Rock (RO),rock,31,149,County,RO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
151,Saline (SA),saline,31,151,County,SA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
153,Sarpy (SR),sarpy,31,153,County,SR,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
155,Saunders (SU),saunders,31,155,County,SU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
157,Scotts Bluff (SB),scotts-bluff,31,157,County,SB,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
159,Seward (SE),seward,31,159,County,SE,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
161,Sheridan (SH),sheridan,31,161,County,SH,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
163,Sherman (SM),sherman,31,163,County,SM,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
165,Sioux (SI),sioux,31,165,County,SI,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
167,Stanton (ST),stanton,31,167,County,ST,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
169,Thayer (TH),thayer,31,169,County,TH,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
171,Thomas (TO),thomas,31,171,County,TO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
173,Thurston (TU),thurston,31,173,County,TU,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
175,Valley (VA),valley,31,175,County,VA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
177,Washington (WA),washington,31,177,County,WA,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
179,Wayne (WY),wayne,31,179,County,WY,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",24%,2
181,Webster (WB),webster,31,181,County,WB,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
183,Wheeler (WH),wheeler,31,183,County,WH,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
185,York (YO),york,31,185,County,YO,NE,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
001,Churchill (CH),churchill,32,001,County,CH,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
003,Clark (CL),clark,32,003,County,CL,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
005,Douglas (DO),douglas,32,005,County,DO,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
007,Elko (EL),elko,32,007,County,EL,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
009,Esmeralda (ES),esmeralda,32,009,County,ES,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
011,Eureka (EU),eureka,32,011,County,EU,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
013,Humboldt (HU),humboldt,32,013,County,HU,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
015,Lander (LA),lander,32,015,County,LA,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
017,Lincoln (LI),lincoln,32,017,County,LI,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
019,Lyon (LY),lyon,32,019,County,LY,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
021,Mineral (MI),mineral,32,021,County,MI,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
023,Nye (NY),nye,32,023,County,NY,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
027,Pershing (PE),pershing,32,027,County,PE,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
029,Storey (ST),storey,32,029,County,ST,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
031,Washoe (WA),washoe,32,031,County,WA,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,2
033,White Pine (WP),white-pine,32,033,County,WP,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
510,Carson City (CA),carson-city,32,510,,CA,NV,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
001,Belknap (BE),belknap,33,001,County,BE,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
003,Carroll (CA),carroll,33,003,County,CA,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
005,Cheshire (CH),cheshire,33,005,County,CH,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
007,Coos (CO),coos,33,007,County,CO,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
009,Grafton (GR),grafton,33,009,County,GR,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
011,Hillsborough (HB),hillsborough,33,011,County,HB,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
013,Merrimack (ME),merrimack,33,013,County,ME,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
015,Rockingham (RG),rockingham,33,015,County,RG,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
017,Strafford (ST),strafford,33,017,County,ST,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
019,Sullivan (SU),sullivan,33,019,County,SU,NH,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
001,Atlantic (AT),atlantic,34,001,County,AT,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
003,Bergen (BE),bergen,34,003,County,BE,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
005,Burlington (BU),burlington,34,005,County,BU,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
007,Camden (CA),camden,34,007,County,CA,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
009,Cape May (CM),cape-may,34,009,County,CM,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
011,Cumberland (CU),cumberland,34,011,County,CU,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
013,Essex (ES),essex,34,013,County,ES,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
015,Gloucester (GL),gloucester,34,015,County,GL,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
017,Hudson (HU),hudson,34,017,County,HU,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
019,Hunterdon (HT),hunterdon,34,019,County,HT,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
021,Mercer (ME),mercer,34,021,County,ME,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
023,Middlesex (MI),middlesex,34,023,County,MI,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
025,Monmouth (MO),monmouth,34,025,County,MO,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
027,Morris (MR),morris,34,027,County,MR,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
029,Ocean (OC),ocean,34,029,County,OC,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
031,Passaic (PA),passaic,34,031,County,PA,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
033,Salem (SA),salem,34,033,County,SA,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
035,Somerset (SO),somerset,34,035,County,SO,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
037,Sussex (SU),sussex,34,037,County,SU,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
039,Union (UN),union,34,039,County,UN,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
041,Warren (WA),warren,34,041,County,WA,NJ,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
001,Bernalillo (BE),bernalillo,35,001,County,BE,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
003,Catron (CA),catron,35,003,County,CA,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",10%,1
005,Chaves (CH),chaves,35,005,County,CH,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
006,Cibola (CI),cibola,35,006,County,CI,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
007,Colfax (CO),colfax,35,007,County,CO,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
009,Curry (CU),curry,35,009,County,CU,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
011,De Baca (DB),de-baca,35,011,County,DB,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
013,Dona Ana (DA),dona-ana,35,013,County,DA,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
015,Eddy (ED),eddy,35,015,County,ED,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
017,Grant (GR),grant,35,017,County,GR,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
019,Guadalupe (GU),guadalupe,35,019,County,GU,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
021,Harding (HA),harding,35,021,County,HA,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",11%,1
023,Hidalgo (HI),hidalgo,35,023,County,HI,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
025,Lea (LE),lea,35,025,County,LE,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
027,Lincoln (LI),lincoln,35,027,County,LI,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
028,Los Alamos (LA),los-alamos,35,028,County,LA,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
029,Luna (LU),luna,35,029,County,LU,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
031,McKinley (MK),mckinley,35,031,County,MK,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
033,Mora (MO),mora,35,033,County,MO,NM,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
